regcode,provcode,citycode,regcode_9,provcode_9,citycode_9,cityname,geographic_level,old_names,cityclass,incomeclass,addedby,UserLevelID,dateupdated,status
8,8026,802614,8,826,82614,MASLOG,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
8,8026,802615,8,826,82615,MAYDOLONG,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
8,8026,802616,8,826,82616,MERCEDES,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
8,8026,802617,8,826,82617,ORAS,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
8,8026,802618,8,826,82618,QUINAPONDAN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8026,802619,8,826,82619,SALCEDO,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
8,8026,802620,8,826,82620,SAN JULIAN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8026,802621,8,826,82621,SAN POLICARPO,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
8,8026,802622,8,826,82622,SULAT,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8026,802623,8,826,82623,TAFT,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8037,803701,8,837,83701,ABUYOG,Mun,,,1st*,ims,0,0/0/0 00:00:00,A
8,8037,803702,8,837,83702,ALANGALANG,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
8,8037,803703,8,837,83703,ALBUERA,Mun,,,3rd*,ims,0,0/0/0 00:00:00,A
8,8037,803705,8,837,83705,BABATNGON,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
8,8037,803706,8,837,83706,BARUGO,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8037,803707,8,837,83707,BATO,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
8,8037,803708,8,837,83708,CITY OF BAYBAY,City,,CC,1st (as Mu,ims,0,0/0/0 00:00:00,A
8,8037,803710,8,837,83710,BURAUEN,Mun,,,1st,ims,0,0/0/0 00:00:00,A
8,8037,803713,8,837,83713,CALUBIAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8037,803714,8,837,83714,CAPOOCAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8037,803715,8,837,83715,CARIGARA,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
8,8037,803717,8,837,83717,DAGAMI,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
8,8037,803718,8,837,83718,DULAG,Mun,,,3rd*,ims,0,0/0/0 00:00:00,A
8,8037,803719,8,837,83719,HILONGOS,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
8,8037,803720,8,837,83720,HINDANG,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8037,803721,8,837,83721,INOPACAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8037,803722,8,837,83722,ISABEL,Mun,,,1st,ims,0,0/0/0 00:00:00,A
8,8037,803723,8,837,83723,JARO,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
8,8037,803724,8,837,83724,JAVIER,Mun,Bugho,,4th*,ims,0,0/0/0 00:00:00,A
8,8037,803725,8,837,83725,JULITA,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8037,803726,8,837,83726,KANANGA,Mun,,,1st,ims,0,0/0/0 00:00:00,A
8,8037,803728,8,837,83728,LA PAZ,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
8,8037,803729,8,837,83729,LEYTE,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
8,8037,803730,8,837,83730,MACARTHUR,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
8,8037,803731,8,837,83731,MAHAPLAG,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8037,803733,8,837,83733,MATAG-OB,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8037,803734,8,837,83734,MATALOM,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
8,8037,803735,8,837,83735,MAYORGA,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
8,8037,803736,8,837,83736,MERIDA,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8037,803738,8,837,83738,ORMOC CITY,City,,ICC,1st,ims,0,0/0/0 00:00:00,A
8,8037,803739,8,837,83739,PALO,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
8,8037,803740,8,837,83740,PALOMPON,Mun,,,2nd*,ims,0,0/0/0 00:00:00,A
8,8037,803741,8,837,83741,PASTRANA,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
8,8037,803742,8,837,83742,SAN ISIDRO,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
8,8037,803743,8,837,83743,SAN MIGUEL,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8037,803744,8,837,83744,SANTA FE,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
8,8037,803745,8,837,83745,TABANGO,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8037,803746,8,837,83746,TABONTABON,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8316,831600,8,837,83747,CITY OF TACLOBAN (CAPITAL),City,,HUC,1st,ims,0,0/0/0 00:00:00,A
8,8037,803748,8,837,83748,TANAUAN,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
8,8037,803749,8,837,83749,TOLOSA,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8037,803750,8,837,83750,TUNGA,Mun,,,6th*,ims,0,0/0/0 00:00:00,A
8,8037,803751,8,837,83751,VILLABA,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
8,8048,804801,8,848,84801,ALLEN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8048,804802,8,848,84802,BIRI,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8048,804803,8,848,84803,BOBON,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8048,804804,8,848,84804,CAPUL,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8048,804805,8,848,84805,CATARMAN (CAPITAL),Mun,,,1st,ims,0,0/0/0 00:00:00,A
8,8048,804806,8,848,84806,CATUBIG,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
8,8048,804807,8,848,84807,GAMAY,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8048,804808,8,848,84808,LAOANG,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
8,8048,804809,8,848,84809,LAPINIG,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8048,804810,8,848,84810,LAS NAVAS,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
8,8048,804811,8,848,84811,LAVEZARES,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8048,804812,8,848,84812,MAPANAS,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8048,804813,8,848,84813,MONDRAGON,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
8,8048,804814,8,848,84814,PALAPAG,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
8,8048,804815,8,848,84815,PAMBUJAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8048,804816,8,848,84816,ROSARIO,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8048,804817,8,848,84817,SAN ANTONIO,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8048,804818,8,848,84818,SAN ISIDRO,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8048,804819,8,848,84819,SAN JOSE,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8048,804820,8,848,84820,SAN ROQUE,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8048,804821,8,848,84821,SAN VICENTE,Mun,,,6th,ims,0,0/0/0 00:00:00,A
8,8048,804822,8,848,84822,SILVINO LOBOS,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8048,804823,8,848,84823,VICTORIA,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8048,804824,8,848,84824,LOPE DE VEGA,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8060,806001,8,860,86001,ALMAGRO,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8060,806002,8,860,86002,BASEY,Mun,,,1st,ims,0,0/0/0 00:00:00,A
8,8060,806003,8,860,86003,CITY OF CALBAYOG,City,,CC,1st,ims,0,0/0/0 00:00:00,A
8,8060,806004,8,860,86004,CALBIGA,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8060,806005,8,860,86005,CITY OF CATBALOGAN (CAPITAL),City,,CC,5th,ims,0,0/0/0 00:00:00,A
8,8060,806006,8,860,86006,DARAM,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
8,8060,806007,8,860,86007,GANDARA,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
8,8060,806008,8,860,86008,HINABANGAN,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
8,8060,806009,8,860,86009,JIABONG,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8060,806010,8,860,86010,MARABUT,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8060,806011,8,860,86011,MATUGUINAO,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8060,806012,8,860,86012,MOTIONG,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8060,806013,8,860,86013,PINABACDAO,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8060,806014,8,860,86014,SAN JOSE DE BUAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8060,806015,8,860,86015,SAN SEBASTIAN,Mun,,,6th,ims,0,0/0/0 00:00:00,A
8,8060,806016,8,860,86016,SANTA MARGARITA,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8060,806017,8,860,86017,SANTA RITA,Mun,,,3rd*,ims,0,0/0/0 00:00:00,A
8,8060,806018,8,860,86018,SANTO NI?O,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8060,806019,8,860,86019,TALALORA,Mun,,,6th,ims,0,0/0/0 00:00:00,A
8,8060,806020,8,860,86020,TARANGNAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8060,806021,8,860,86021,VILLAREAL,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
8,8060,806022,8,860,86022,PARANAS,Mun,Wright,,2nd,ims,0,0/0/0 00:00:00,A
8,8060,806023,8,860,86023,ZUMARRAGA,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
8,8060,806024,8,860,86024,TAGAPUL-AN,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
8,8060,806025,8,860,86025,SAN JORGE,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8060,806026,8,860,86026,PAGSANGHAN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8064,806401,8,864,86401,ANAHAWAN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8064,806402,8,864,86402,BONTOC,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
8,8064,806403,8,864,86403,HINUNANGAN,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
8,8064,806404,8,864,86404,HINUNDAYAN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8064,806405,8,864,86405,LIBAGON,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8064,806406,8,864,86406,LILOAN,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
8,8064,806407,8,864,86407,CITY OF MAASIN (CAPITAL),City,,CC,4th,ims,0,0/0/0 00:00:00,A
8,8064,806408,8,864,86408,MACROHON,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8064,806409,8,864,86409,MALITBOG,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
8,8064,806410,8,864,86410,PADRE BURGOS,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
8,8064,806411,8,864,86411,PINTUYAN,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
8,8064,806412,8,864,86412,SAINT BERNARD,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8064,806413,8,864,86413,SAN FRANCISCO,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8064,806414,8,864,86414,SAN JUAN,Mun,Cabalian,,5th,ims,0,0/0/0 00:00:00,A
8,8064,806415,8,864,86415,SAN RICARDO,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8064,806416,8,864,86416,SILAGO,Mun,,,4th,ims,0,0/0/0 00:00:00,A
8,8064,806417,8,864,86417,SOGOD,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
8,8064,806418,8,864,86418,TOMAS OPPUS,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8064,806419,8,864,86419,LIMASAWA,Mun,,,6th*,ims,0,0/0/0 00:00:00,A
8,8078,807801,8,878,87801,ALMERIA,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8078,807802,8,878,87802,BILIRAN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8078,807803,8,878,87803,CABUCGAYAN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8078,807804,8,878,87804,CAIBIRAN,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
8,8078,807805,8,878,87805,CULABA,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8078,807806,8,878,87806,KAWAYAN,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
8,8078,807807,8,878,87807,MARIPIPI,Mun,,,5th,ims,0,0/0/0 00:00:00,A
8,8078,807808,8,878,87808,NAVAL (CAPITAL),Mun,,,2nd,ims,0,0/0/0 00:00:00,A
9,9072,907201,9,972,97201,CITY OF DAPITAN,City,,CC,3rd,ims,0,0/0/0 00:00:00,A
9,9072,907202,9,972,97202,CITY OF DIPOLOG (CAPITAL),City,,CC,3rd,ims,0,0/0/0 00:00:00,A
9,9072,907203,9,972,97203,KATIPUNAN,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
9,9072,907204,9,972,97204,LA LIBERTAD,Mun,,,5th,ims,0,0/0/0 00:00:00,A
9,9072,907205,9,972,97205,LABASON,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
9,9072,907206,9,972,97206,LILOY,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
9,9072,907207,9,972,97207,MANUKAN,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
9,9072,907208,9,972,97208,MUTIA,Mun,,,5th,ims,0,0/0/0 00:00:00,A
9,9072,907209,9,972,97209,PI?AN,Mun,New Pi?an,,4th,ims,0,0/0/0 00:00:00,A
9,9072,907210,9,972,97210,POLANCO,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
9,9072,907211,9,972,97211,PRES. MANUEL A. ROXAS,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
9,9072,907212,9,972,97212,RIZAL,Mun,,,5th,ims,0,0/0/0 00:00:00,A
9,9072,907213,9,972,97213,SALUG,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
9,9072,907214,9,972,97214,SERGIO OSME?A SR.,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
9,9072,907215,9,972,97215,SIAYAN,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
9,9072,907216,9,972,97216,SIBUCO,Mun,,,1st,ims,0,0/0/0 00:00:00,A
9,9072,907217,9,972,97217,SIBUTAD,Mun,,,5th,ims,0,0/0/0 00:00:00,A
9,9072,907218,9,972,97218,SINDANGAN,Mun,,,1st,ims,0,0/0/0 00:00:00,A
9,9072,907219,9,972,97219,SIOCON,Mun,,,1st,ims,0,0/0/0 00:00:00,A
9,9072,907220,9,972,97220,SIRAWAI,Mun,,,4th,ims,0,0/0/0 00:00:00,A
9,9072,907221,9,972,97221,TAMPILISAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
9,9072,907222,9,972,97222,JOSE DALMAN,Mun,Ponot,,4th,ims,0,0/0/0 00:00:00,A
9,9072,907223,9,972,97223,GUTALAC,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
9,9072,907224,9,972,97224,BALIGUIAN,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
9,9072,907225,9,972,97225,GODOD,Mun,,,4th,ims,0,0/0/0 00:00:00,A
9,9072,907226,9,972,97226,BACUNGAN,Mun,Leon T. Postigo,,4th,ims,0,0/0/0 00:00:00,A
9,9072,907227,9,972,97227,KALAWIT,Mun,,,4th,ims,0,0/0/0 00:00:00,A
9,9073,907302,9,973,97302,AURORA,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
9,9073,907303,9,973,97303,BAYOG,Mun,,,3rd*,ims,0,0/0/0 00:00:00,A
9,9073,907305,9,973,97305,DIMATALING,Mun,,,4th,ims,0,0/0/0 00:00:00,A
9,9073,907306,9,973,97306,DINAS,Mun,,,4th,ims,0,0/0/0 00:00:00,A
9,9073,907307,9,973,97307,DUMALINAO,Mun,,,4th,ims,0,0/0/0 00:00:00,A
9,9073,907308,9,973,97308,DUMINGAG,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
9,9073,907311,9,973,97311,KUMALARANG,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
9,9073,907312,9,973,97312,LABANGAN,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
9,9073,907313,9,973,97313,LAPUYAN,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
9,9073,907315,9,973,97315,MAHAYAG,Mun,,,3rd*,ims,0,0/0/0 00:00:00,A
9,9073,907317,9,973,97317,MARGOSATUBIG,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
9,9073,907318,9,973,97318,MIDSALIP,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
9,9073,907319,9,973,97319,MOLAVE,Mun,,,1st,ims,0,0/0/0 00:00:00,A
9,9073,907322,9,973,97322,CITY OF PAGADIAN (CAPITAL),City,,CC,2nd,ims,0,0/0/0 00:00:00,A
9,9073,907323,9,973,97323,RAMON MAGSAYSAY,Mun,Liargo,,4th*,ims,0,0/0/0 00:00:00,A
9,9073,907324,9,973,97324,SAN MIGUEL,Mun,,,4th,ims,0,0/0/0 00:00:00,A
9,9073,907325,9,973,97325,SAN PABLO,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
9,9073,907327,9,973,97327,TABINA,Mun,,,4th,ims,0,0/0/0 00:00:00,A
9,9073,907328,9,973,97328,TAMBULIG,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
9,9073,907330,9,973,97330,TUKURAN,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
9,9317,931700,9,973,97332,CITY OF ZAMBOANGA,City,,HUC,1st,ims,0,0/0/0 00:00:00,A
9,9073,907333,9,973,97333,LAKEWOOD,Mun,,,4th,ims,0,0/0/0 00:00:00,A
9,9073,907337,9,973,97337,JOSEFINA,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
9,9073,907338,9,973,97338,PITOGO,Mun,,,4th,ims,0,0/0/0 00:00:00,A
9,9073,907340,9,973,97340,SOMINOT,Mun,Don Mariano Marcos,,5th*,ims,0,0/0/0 00:00:00,A
9,9073,907341,9,973,97341,VINCENZO A. SAGUN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
9,9073,907343,9,973,97343,GUIPOS,Mun,,,4th,ims,0,0/0/0 00:00:00,A
9,9073,907344,9,973,97344,TIGBAO,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
9,9083,908301,9,983,98301,ALICIA,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
9,9083,908302,9,983,98302,BUUG,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
9,9083,908303,9,983,98303,DIPLAHAN,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
9,9083,908304,9,983,98304,IMELDA,Mun,,,4th,ims,0,0/0/0 00:00:00,A
9,9083,908305,9,983,98305,IPIL (CAPITAL),Mun,,,1st,ims,0,0/0/0 00:00:00,A
9,9083,908306,9,983,98306,KABASALAN,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
9,9083,908307,9,983,98307,MABUHAY,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
9,9083,908308,9,983,98308,MALANGAS,Mun,,,3rd*,ims,0,0/0/0 00:00:00,A
9,9083,908309,9,983,98309,NAGA,Mun,,,3rd*,ims,0,0/0/0 00:00:00,A
9,9083,908310,9,983,98310,OLUTANGA,Mun,,,4th,ims,0,0/0/0 00:00:00,A
9,9083,908311,9,983,98311,PAYAO,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
9,9083,908312,9,983,98312,ROSELLER LIM,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
9,9083,908313,9,983,98313,SIAY,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
9,9083,908314,9,983,98314,TALUSAN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
9,9083,908315,9,983,98315,TITAY,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
9,9083,908316,9,983,98316,TUNGAWAN,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
9,9901,990101,9,997,99701,CITY OF ISABELA,City,,CC,4th,ims,0,0/0/0 00:00:00,A
10,10013,1001301,10,1013,101301,BAUNGON,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
10,10013,1001302,10,1013,101302,DAMULOG,Mun,,,4th,ims,0,0/0/0 00:00:00,A
10,10013,1001303,10,1013,101303,DANGCAGAN,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
10,10013,1001304,10,1013,101304,DON CARLOS,Mun,,,1st,ims,0,0/0/0 00:00:00,A
10,10013,1001305,10,1013,101305,IMPASUG-ONG,Mun,,,1st,ims,0,0/0/0 00:00:00,A
10,10013,1001306,10,1013,101306,KADINGILAN,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
10,10013,1001307,10,1013,101307,KALILANGAN,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
10,10013,1001308,10,1013,101308,KIBAWE,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
10,10013,1001309,10,1013,101309,KITAOTAO,Mun,,,1st,ims,0,0/0/0 00:00:00,A
10,10013,1001310,10,1013,101310,LANTAPAN,Mun,,,1st,ims,0,0/0/0 00:00:00,A
10,10013,1001311,10,1013,101311,LIBONA,Mun,,,1st,ims,0,0/0/0 00:00:00,A
10,10013,1001312,10,1013,101312,CITY OF MALAYBALAY (CAPITAL),City,,CC,1st,ims,0,0/0/0 00:00:00,A
10,10013,1001313,10,1013,101313,MALITBOG,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
10,10013,1001314,10,1013,101314,MANOLO FORTICH,Mun,,,1st,ims,0,0/0/0 00:00:00,A
10,10013,1001315,10,1013,101315,MARAMAG,Mun,,,1st,ims,0,0/0/0 00:00:00,A
10,10013,1001316,10,1013,101316,PANGANTUCAN,Mun,,,1st,ims,0,0/0/0 00:00:00,A
10,10013,1001317,10,1013,101317,QUEZON,Mun,,,1st,ims,0,0/0/0 00:00:00,A
10,10013,1001318,10,1013,101318,SAN FERNANDO,Mun,,,1st,ims,0,0/0/0 00:00:00,A
10,10013,1001319,10,1013,101319,SUMILAO,Mun,,,4th,ims,0,0/0/0 00:00:00,A
10,10013,1001320,10,1013,101320,TALAKAG,Mun,,,1st,ims,0,0/0/0 00:00:00,A
10,10013,1001321,10,1013,101321,CITY OF VALENCIA,City,,CC,2nd,ims,0,0/0/0 00:00:00,A
10,10013,1001322,10,1013,101322,CABANGLASAN,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
10,10018,1001801,10,1018,101801,CATARMAN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
10,10018,1001802,10,1018,101802,GUINSILIBAN,Mun,,,6th,ims,0,0/0/0 00:00:00,A
10,10018,1001803,10,1018,101803,MAHINOG,Mun,,,5th,ims,0,0/0/0 00:00:00,A
10,10018,1001804,10,1018,101804,MAMBAJAO (CAPITAL),Mun,,,3rd,ims,0,0/0/0 00:00:00,A
10,10018,1001805,10,1018,101805,SAGAY,Mun,,,5th,ims,0,0/0/0 00:00:00,A
10,10035,1003501,10,1035,103501,BACOLOD,Mun,,,4th,ims,0,0/0/0 00:00:00,A
10,10035,1003502,10,1035,103502,BALOI,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
10,10035,1003503,10,1035,103503,BAROY,Mun,,,4th,ims,0,0/0/0 00:00:00,A
10,10309,1030900,10,1035,103504,CITY OF ILIGAN,City,,HUC,1st* (recl,ims,0,0/0/0 00:00:00,A
10,10035,1003505,10,1035,103505,KAPATAGAN,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
10,10035,1003506,10,1035,103506,SULTAN NAGA DIMAPORO,Mun,Karomatan,,3rd,ims,0,0/0/0 00:00:00,A
10,10035,1003507,10,1035,103507,KAUSWAGAN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
10,10035,1003508,10,1035,103508,KOLAMBUGAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
10,10035,1003509,10,1035,103509,LALA,Mun,,,1st,ims,0,0/0/0 00:00:00,A
10,10035,1003510,10,1035,103510,LINAMON,Mun,,,5th,ims,0,0/0/0 00:00:00,A
10,10035,1003511,10,1035,103511,MAGSAYSAY,Mun,,,5th,ims,0,0/0/0 00:00:00,A
10,10035,1003512,10,1035,103512,MAIGO,Mun,,,4th,ims,0,0/0/0 00:00:00,A
10,10035,1003513,10,1035,103513,MATUNGAO,Mun,,,5th,ims,0,0/0/0 00:00:00,A
10,10035,1003514,10,1035,103514,MUNAI,Mun,,,4th,ims,0,0/0/0 00:00:00,A
10,10035,1003515,10,1035,103515,NUNUNGAN,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
10,10035,1003516,10,1035,103516,PANTAO RAGAT,Mun,,,4th,ims,0,0/0/0 00:00:00,A
10,10035,1003517,10,1035,103517,POONA PIAGAPO,Mun,,,4th,ims,0,0/0/0 00:00:00,A
10,10035,1003518,10,1035,103518,SALVADOR,Mun,,,5th,ims,0,0/0/0 00:00:00,A
10,10035,1003519,10,1035,103519,SAPAD,Mun,,,5th,ims,0,0/0/0 00:00:00,A
10,10035,1003520,10,1035,103520,TAGOLOAN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
10,10035,1003521,10,1035,103521,TANGCAL,Mun,,,5th,ims,0,0/0/0 00:00:00,A
10,10035,1003522,10,1035,103522,TUBOD (CAPITAL),Mun,,,2nd,ims,0,0/0/0 00:00:00,A
10,10035,1003523,10,1035,103523,PANTAR,Mun,,,5th,ims,0,0/0/0 00:00:00,A
10,10042,1004201,10,1042,104201,ALORAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
10,10042,1004202,10,1042,104202,BALIANGAO,Mun,,,5th,ims,0,0/0/0 00:00:00,A
10,10042,1004203,10,1042,104203,BONIFACIO,Mun,,,4th,ims,0,0/0/0 00:00:00,A
10,10042,1004204,10,1042,104204,CALAMBA,Mun,,,4th,ims,0,0/0/0 00:00:00,A
10,10042,1004205,10,1042,104205,CLARIN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
10,10042,1004206,10,1042,104206,CONCEPCION,Mun,,,6th*,ims,0,0/0/0 00:00:00,A
10,10042,1004207,10,1042,104207,JIMENEZ,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
10,10042,1004208,10,1042,104208,LOPEZ JAENA,Mun,,,4th,ims,0,0/0/0 00:00:00,A
10,10042,1004209,10,1042,104209,CITY OF OROQUIETA (CAPITAL),City,,CC,4th,ims,0,0/0/0 00:00:00,A
10,10042,1004210,10,1042,104210,CITY OF OZAMIZ,City,,CC,3rd,ims,0,0/0/0 00:00:00,A
10,10042,1004211,10,1042,104211,PANAON,Mun,,,5th,ims,0,0/0/0 00:00:00,A
10,10042,1004212,10,1042,104212,PLARIDEL,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
10,10042,1004213,10,1042,104213,SAPANG DALAGA,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
